unixtime,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,,lat,lon,alt,pm1,pm25,pm4,pm10,rh,t,voc,nox,2pm25,2pm10
1747518601,17771.2,1136.5,236.5,34.6,1.9,0,,0,0,0,3.1,3.3,3.3,3.3,34.3,24.2,30,1,2,4
1747519201,18180.8,1203.8,203.8,21.2,0,0,,0,0,0,2.7,2.8,2.8,2.8,34.3,24.2,29,1,2,4
1747519801,18175,1123.1,180.8,25,0,0,,0,0,0,3.3,3.6,3.7,3.7,34.3,24.1,30,1,1,2
1747520401,18165.4,1201.9,171.2,19.2,1.9,0,,0,0,0,2.7,2.8,2.8,2.8,34.2,24.2,30,1,3,5
1747521001,18094.2,1109.6,182.7,28.8,0,0,,0,0,0,2.8,3.1,3.3,3.4,34.2,24.2,27,1,2,4
1747521601,17994.2,1144.2,188.5,23.1,0,0,,0,0,0,2.5,2.6,2.6,2.6,34.2,24.1,32,1,,
1747522201,17882.7,1138.5,200,19.2,1.9,0,,0,0,0,2.6,3,3.2,3.3,34.1,24.2,30,1,1,2
1747522801,17573.1,1117.3,182.7,40.4,1.9,0,,0,0,0,2.5,2.8,2.9,3,34.2,24.1,30,1,2,4
1747523401,17786.5,1134.6,219.2,48.1,0,0,,0,0,0,2.9,3.1,3.1,3.1,34.1,24.1,29,1,,
1747524001,17490.4,1130.8,171.2,38.5,0,0,,0,0,0,2.8,3,3,3,34.1,24.1,28,1,1,2
1747524601,17413.5,1084.6,192.3,34.6,0,0,,0,0,0,2.8,3.2,3.5,3.6,34.1,24.1,28,1,1,2
1747525201,17257.7,1055.8,180.8,36.5,0,0,,0,0,0,2.8,3,3,3,34.1,24.1,29,1,1,2
1747525801,17261.5,984.6,182.7,9.6,1.9,0,,0,0,0,2.3,2.4,2.4,2.4,34,24.1,29,1,2,4
1747526401,17051.9,930.8,140.4,30.8,0,0,,0,0,0,2.4,2.7,2.9,2.9,34,24.1,27,1,2,4
1747527001,16896.2,1121.2,186.5,23.1,0,0,,0,0,0,3.1,3.5,3.7,3.8,34,24.1,31,1,,
1747527601,16850,917.3,173.1,7.7,0,0,,0,0,0,2.2,2.3,2.3,2.3,34,24.1,30,1,1,2
1747528201,16951.9,953.8,128.8,13.5,1.9,0,,0,0,0,2.8,3,3,3,33.9,24.1,27,1,3,5
1747528801,16448.1,1042.3,157.7,9.6,0,0,,0,0,0,2.8,2.9,2.9,2.9,33.9,24.1,29,1,1,2
1747529401,16555.8,1023.1,151.9,19.2,0,0,,0,0,0,2.2,2.5,2.6,2.7,33.9,24.1,29,1,2,4
1747530001,16567.3,955.8,126.9,9.6,0,0,,0,0,0,2.6,2.7,2.7,2.7,33.9,24.1,30,1,1,2
1747530601,16461.5,942.3,148.1,19.2,0,0,,0,0,0,2.9,3.1,3.1,3.1,33.9,24.1,29,1,2,4
1747531201,16015.4,867.3,138.5,26.9,0,0,,0,0,0,2.4,2.7,2.8,2.8,33.9,24.1,29,1,1,2
1747531801,15836.5,869.2,148.1,28.8,0,0,,0,0,0,2.2,2.5,2.6,2.7,33.8,24.1,30,1,1,2
1747532401,16059.6,859.6,132.7,15.4,0,0,,0,0,0,2.4,2.7,2.8,2.9,33.9,24.1,26,1,,
1747533001,15450,913.5,125,28.8,0,0,,0,0,0,2.5,2.6,2.6,2.6,33.9,24.1,29,1,2,4
1747533601,15042.3,846.2,119.2,23.1,1.9,0,,0,0,0,2.1,2.3,2.3,2.3,33.8,24.1,29,1,2,4
1747534201,15586.5,778.8,169.2,17.3,0,0,,0,0,0,2.8,3,3,3,33.9,24,29,1,1,2
1747534801,15419.2,944.2,119.2,25,0,0,,0,0,0,2.5,2.7,2.7,2.7,33.8,24,30,1,2,4
1747535401,14880.8,825,113.5,19.2,5.8,0,,0,0,0,2.4,2.8,3,3.1,33.8,24,29,1,1,2
1747536001,14684.6,738.5,109.6,19.2,0,0,,0,0,0,2.5,2.6,2.6,2.6,33.8,24,29,1,1,2
1747536601,14376.9,740.4,138.5,15.4,0,0,,0,0,0,2.4,2.9,3.2,3.4,33.8,24,28,1,1,2
1747537201,14065.4,796.2,142.3,13.5,0,0,,0,0,0,2.2,2.3,2.3,2.3,33.8,24,29,1,1,2
1747537801,14226.9,803.8,100,9.6,0,0,,0,0,0,2.5,2.6,2.6,2.6,33.8,24,29,1,,
1747538401,14115.4,773.1,117.3,15.4,0,0,,0,0,0,2.2,2.4,2.4,2.4,33.8,24,27,1,1,2
1747539001,13830.8,744.2,101.9,17.3,0,0,,0,0,0,1.9,2,2,2,33.8,24,29,1,1,2
1747539601,13134.6,657.7,94.2,13.5,1.9,0,,0,0,0,2,2.1,2.1,2.1,33.8,24,29,1,1,2
1747540202,12905.8,651.9,121.2,9.6,0,0,,0,0,0,2,2.4,2.6,2.7,33.7,24,28,1,1,2
1747540801,13036.5,636.5,88.5,15.4,0,0,,0,0,0,2.2,2.3,2.3,2.3,33.7,24,28,1,1,2
1747541401,12517.3,684.6,86.5,11.5,0,0,,0,0,0,1.9,2.2,2.3,2.3,33.7,24,28,1,1,2
1747542001,12776.9,619.2,101.9,15.4,3.8,0,,0,0,0,2,2.3,2.6,2.7,33.7,24,29,1,1,2
1747542601,12115.4,653.8,78.8,13.5,3.8,0,,0,0,0,1.6,1.7,1.7,1.7,33.7,24,27,1,1,2
1747543201,11709.6,907.7,384.6,313.5,80.8,5.8,,0,0,0,2.3,2.4,2.4,2.4,33.9,24,29,1,4,6
1747543801,12246.2,1184.6,638.5,546.2,113.5,5.8,,0,0,0,2.3,2.7,2.9,3,34,24,29,1,8,12
1747544401,12034.6,1165.4,651.9,540.4,53.8,5.8,,0,0,0,2.3,2.5,2.5,2.6,34,24,29,1,5,8
1747545001,11776.9,1082.7,705.8,461.5,38.5,1.9,,0,0,0,2.3,2.4,2.4,2.4,34,24,29,1,3,5
1747545601,11517.3,1032.7,571.2,428.8,51.9,5.8,,0,0,0,2,2.1,2.1,2.1,34.1,24,30,1,4,6
1747546201,10771.2,746.2,334.6,173.1,15.4,0,,0,0,0,2,2.2,2.3,2.4,34.5,23.9,26,1,2,4
1747546801,10876.9,665.4,217.3,98.1,7.7,0,,0,0,0,1.9,2,2,2,35,23.8,30,1,2,4
1747547401,11165.4,661.5,161.5,61.5,5.8,0,,0,0,0,1.9,2,2,2,34.3,23.7,25,1,4,6
1747548001,11450,603.8,169.2,88.5,3.8,0,,0,0,0,1.9,2.1,2.1,2.2,34.9,23.7,29,1,2,4
1747548601,11913.5,640.4,148.1,55.8,9.6,0,,0,0,0,1.9,2.3,2.5,2.6,34.8,23.8,29,1,2,4
1747549201,11619.2,600,171.2,53.8,11.5,1.9,,0,0,0,1.7,2.1,2.3,2.4,34.8,23.9,28,1,1,2
1747549801,12473.1,653.8,178.8,73.1,7.7,0,,0,0,0,1.9,2,2,2,34.8,23.9,28,1,1,2
1747550401,12225,661.5,184.6,103.8,1.9,1.9,,0,0,0,2.1,2.2,2.2,2.2,34.8,24,28,1,1,2
1747551002,12821.2,751.9,198.1,96.2,7.7,0,,0,0,0,2.3,2.4,2.4,2.4,34.7,23.9,29,1,1,2
1747551601,13021.2,728.8,211.5,105.8,7.7,3.8,,0,0,0,2.1,2.2,2.2,2.2,35.2,24,29,1,2,4
1747552201,14392.3,880.8,330.8,155.8,15.4,3.8,,0,0,0,2.2,2.3,2.3,2.3,35.8,24,29,1,2,4
1747552801,15011.5,951.9,342.3,188.5,23.1,1.9,,0,0,0,2.6,2.7,2.7,2.7,36.9,24.1,31,1,4,6
1747553401,16073.1,917.3,325,200,28.8,7.7,,0,0,0,2.6,2.7,2.7,2.7,37.6,24.2,31,1,5,8
1747554001,16565.4,940.4,351.9,159.6,17.3,5.8,,0,0,0,2.4,2.6,2.7,2.7,37.9,24.2,30,1,3,5
1747554601,17198.1,942.3,330.8,180.8,17.3,9.6,,0,0,0,2.4,2.6,2.7,2.8,37.6,24.3,30,1,3,5
1747555201,17438.5,1025,361.5,173.1,26.9,5.8,,0,0,0,3.3,3.5,3.5,3.5,38,24.4,29,1,3,5
1747555801,16067.3,963.5,244.2,159.6,17.3,3.8,,0,0,0,2.7,2.9,2.9,2.9,37,24.4,30,1,2,4
1747556401,17982.7,1067.3,246.2,150,9.6,5.8,,0,0,0,2.7,2.9,2.9,2.9,37.6,24.5,29,1,2,4
1747557001,19180.8,1086.5,294.2,111.5,17.3,1.9,,0,0,0,3.4,3.6,3.6,3.6,37.5,24.5,30,1,3,5
1747557601,20048.1,1075,286.5,169.2,17.3,3.8,,0,0,0,2.9,3.2,3.4,3.4,37.3,24.6,29,1,3,5
1747558201,23263.5,1396.2,330.8,163.5,7.7,7.7,,0,0,0,3.8,4,4,4,36.9,24.5,29,1,2,4
1747558801,24888.5,1555.8,342.3,173.1,13.5,1.9,,0,0,0,4,4.5,4.7,4.8,37,24.5,32,1,3,5
1747559401,26305.8,1551.9,365.4,125,3.8,7.7,,0,0,0,4.1,4.3,4.3,4.3,37.2,24.6,31,1,3,5
1747560001,25294.2,1509.6,350,138.5,15.4,5.8,,0,0,0,4.3,4.5,4.5,4.5,37.4,24.6,32,1,5,8
1747560601,24323.1,1505.8,298.1,157.7,21.2,9.6,,0,0,0,4,4.5,4.7,4.8,36.6,24.7,30,1,4,6
1747561201,23288.5,1425,313.5,165.4,13.5,3.8,,0,0,0,4.2,4.5,4.7,4.8,35.8,24.7,30,1,4,6
1747561801,23188.5,1355.8,275,105.8,17.3,1.9,,0,0,0,3.4,3.8,4,4.1,36.2,24.6,30,1,4,6
1747562401,23051.9,1353.8,300,130.8,5.8,1.9,,0,0,0,3.3,3.7,3.8,3.9,36.2,24.5,29,1,3,5
1747563001,23526.9,1473.1,319.2,138.5,13.5,0,,0,0,0,4,4.7,5.1,5.3,36.3,24.5,30,1,2,4
1747563601,23513.5,1426.9,290.4,142.3,11.5,1.9,,0,0,0,4.1,4.3,4.3,4.3,36.3,24.4,30,1,4,6
1747564201,22176.9,1636.5,415.4,157.7,7.7,0,,0,0,0,3.3,3.6,3.7,3.7,35.7,24.5,30,1,3,5
1747564801,22367.3,1721.2,284.6,130.8,15.4,0,,0,0,0,3.7,4,4.2,4.2,35.8,24.6,31,1,2,4
1747565401,21971.2,1650,353.8,113.5,11.5,1.9,,0,0,0,3.6,3.7,3.7,3.7,35.9,24.5,30,1,4,6
1747566001,23132.7,1894.2,403.8,126.9,13.5,0,,0,0,0,3.9,4.1,4.1,4.1,36.1,24.6,28,1,6,9
1747566601,21307.7,1663.5,444.2,138.5,21.2,7.7,,0,0,0,3.3,3.4,3.4,3.4,36.2,24.7,30,1,4,6
1747567201,21069.2,1451.9,330.8,119.2,11.5,3.8,,0,0,0,3.4,3.7,3.8,3.9,36,24.8,29,1,2,4
1747567801,20530.8,1457.7,369.2,146.2,5.8,1.9,,0,0,0,3.3,3.5,3.5,3.5,36.2,24.7,30,1,2,4
1747568401,19403.8,1338.5,298.1,128.8,17.3,5.8,,0,0,0,2.8,3,3.1,3.1,36.2,24.8,30,1,3,5
1747569001,18509.6,1244.2,357.7,188.5,30.8,5.8,,0,0,0,3.3,3.5,3.6,3.6,36.6,24.8,32,1,3,5
1747569601,18607.7,1257.7,332.7,144.2,15.4,5.8,,0,0,0,3.2,3.5,3.6,3.7,36.2,24.8,31,1,2,4
1747570201,18213.5,1055.8,290.4,119.2,13.5,9.6,,0,0,0,2.8,3.1,3.3,3.3,36.2,24.8,30,1,2,4
1747570801,17778.8,1121.2,311.5,134.6,9.6,0,,0,0,0,3,3.4,3.6,3.7,36,24.9,31,1,,
1747571401,18809.6,1109.6,271.2,117.3,5.8,1.9,,0,0,0,2.7,2.8,2.8,2.8,35.9,24.9,30,1,3,5
1747572001,19301.9,1132.7,246.2,138.5,5.8,0,,0,0,0,3.1,3.3,3.3,3.3,36.1,24.9,30,1,2,4
1747572601,19103.8,1059.6,228.8,130.8,13.5,1.9,,0,0,0,3.2,3.3,3.3,3.3,36.2,24.9,29,1,2,4
1747573201,18359.6,996.2,215.4,107.7,3.8,1.9,,0,0,0,3.5,3.9,4.2,4.3,36,25,30,1,3,5
1747573801,17980.8,1065.4,205.8,92.3,7.7,0,,0,0,0,3.1,3.5,3.6,3.7,36,24.9,31,1,3,5
1747574401,18326.9,898.1,226.9,111.5,11.5,1.9,,0,0,0,2.8,3.1,3.2,3.2,35.7,24.9,30,1,3,5
1747575001,19109.6,1078.8,205.8,76.9,3.8,1.9,,0,0,0,3.6,3.8,3.8,3.8,35.4,24.9,30,1,2,4
1747575601,18159.6,807.7,184.6,94.2,3.8,1.9,,0,0,0,2.9,3,3,3,35.1,24.9,32,1,4,6
1747576201,17567.3,926.9,200,76.9,9.6,3.8,,0,0,0,2.7,2.8,2.8,2.8,33.4,24.9,30,1,2,4
1747576801,17461.5,880.8,178.8,69.2,3.8,1.9,,0,0,0,3.2,3.4,3.4,3.4,33.1,25,32,1,2,4
1747577401,16317.3,688.5,188.5,73.1,5.8,3.8,,0,0,0,2.3,2.6,2.7,2.8,31.7,25,30,1,1,2
1747578001,19050,1453.8,211.5,63.5,3.8,0,,0,0,0,3.2,3.3,3.3,3.3,32.1,25,30,1,3,5
1747578601,16457.7,753.8,175,67.3,5.8,0,,0,0,0,2.5,2.6,2.6,2.6,31.8,24.9,29,1,2,4
1747579201,16001.9,907.7,194.2,69.2,1.9,0,,0,0,0,2.1,2.4,2.5,2.6,32.9,24.9,32,1,2,4
1747579801,16046.2,728.8,184.6,67.3,1.9,0,,0,0,0,3.1,3.2,3.2,3.2,33.1,24.8,28,1,1,2
1747580401,16575,734.6,146.2,42.3,5.8,0,,0,0,0,3.3,3.5,3.5,3.5,33.5,24.7,31,1,3,5
1747581001,15513.5,721.2,165.4,55.8,5.8,0,,0,0,0,2.8,3.1,3.3,3.4,33.7,24.7,31,1,1,2
1747581601,15717.3,696.2,128.8,34.6,0,0,,0,0,0,2.8,3,3,3,34,24.6,31,1,1,2
1747582201,15457.7,732.7,130.8,38.5,1.9,0,,0,0,0,2.8,3,3,3,34.1,24.6,31,1,2,4
1747582801,15490.4,628.8,138.5,36.5,3.8,0,,0,0,0,2.5,2.9,3,3.1,34.2,24.5,32,1,1,2
1747583401,14648.1,646.2,125,59.6,5.8,0,,0,0,0,2.5,2.6,2.6,2.6,34.3,24.5,31,1,1,2
1747584001,15361.5,621.2,130.8,23.1,5.8,0,,0,0,0,2.8,3.3,3.7,3.8,34.3,24.5,31,1,2,4
1747584601,15003.8,696.2,103.8,36.5,3.8,0,,0,0,0,2.6,2.8,2.8,2.8,34.4,24.5,29,1,2,4
1747585201,15036.5,646.2,111.5,28.8,1.9,0,,0,0,0,2.4,2.7,2.9,2.9,34.4,24.5,31,1,2,4
1747585801,14715.4,651.9,121.2,40.4,0,0,,0,0,0,2.5,3,3.2,3.3,34.4,24.4,32,1,2,4
1747586401,14638.5,626.9,111.5,48.1,0,0,,0,0,0,2.1,2.2,2.2,2.2,34.5,24.4,30,1,1,2
1747587001,15163.5,632.7,76.9,25,5.8,0,,0,0,0,2.3,2.5,2.5,2.5,34.5,24.4,33,1,1,2
1747587601,14775,673.1,134.6,32.7,1.9,0,,0,0,0,2.4,2.5,2.5,2.5,34.6,24.4,32,1,1,2
1747588201,14769.2,621.2,117.3,32.7,0,0,,0,0,0,2.6,3,3.1,3.2,34.5,24.4,29,1,1,2
1747588801,14357.7,626.9,107.7,23.1,0,0,,0,0,0,2.1,2.4,2.6,2.7,34.6,24.4,30,1,1,2
1747589401,14632.7,630.8,94.2,19.2,0,0,,0,0,0,2.2,2.3,2.3,2.3,34.6,24.4,31,1,,
1747590001,14528.8,592.3,94.2,26.9,0,0,,0,0,0,2.6,3,3.2,3.3,34.6,24.4,30,1,2,4
1747590601,14401.9,632.7,100,21.2,0,0,,0,0,0,2.4,2.9,3.2,3.3,34.6,24.4,32,1,1,2
1747591202,14469.2,600,88.5,32.7,1.9,0,,0,0,0,2.6,2.7,2.7,2.7,34.6,24.4,36,1,,
1747591801,14073.1,580.8,115.4,23.1,0,0,,0,0,0,2.5,2.7,2.8,2.8,34.6,24.4,33,1,1,2
1747592401,14023.1,613.5,86.5,25,0,0,,0,0,0,2.8,2.9,2.9,2.9,34.7,24.3,33,1,1,2
1747593001,14182.7,600,111.5,25,0,0,,0,0,0,2.3,2.5,2.6,2.7,34.6,24.3,31,1,1,2
1747593601,14476.9,546.2,101.9,21.2,0,0,,0,0,0,2.2,2.6,2.9,3,34.7,24.3,31,1,1,2
1747594201,14721.2,596.2,105.8,38.5,0,0,,0,0,0,2.5,2.6,2.6,2.6,34.7,24.3,32,1,1,2
1747594801,14671.2,559.6,134.6,9.6,0,0,,0,0,0,2.6,2.8,2.8,2.8,34.6,24.3,33,1,1,2
1747595401,14742.3,625,107.7,25,0,0,,0,0,0,2.5,2.7,2.8,2.8,34.6,24.3,33,1,1,2
1747596001,14757.7,730.8,90.4,19.2,1.9,0,,0,0,0,2.7,3,3.1,3.1,34.6,24.3,31,1,1,2
1747596601,15421.2,678.8,111.5,21.2,0,0,,0,0,0,2.7,3.1,3.3,3.5,34.6,24.3,32,1,1,2
1747597201,15380.8,665.4,132.7,28.8,0,0,,0,0,0,2.7,3.1,3.3,3.4,34.5,24.3,30,1,2,4
1747597801,15578.8,663.5,128.8,36.5,1.9,0,,0,0,0,2.8,3,3,3,34.6,24.3,34,1,3,5
1747598401,15930.8,657.7,126.9,40.4,0,0,,0,0,0,2.7,2.8,2.8,2.8,34.5,24.2,32,1,2,4
1747599001,16376.9,707.7,109.6,25,0,0,,0,0,0,2.5,2.6,2.6,2.6,34.5,24.2,31,1,1,2
1747599601,16394.2,734.6,111.5,34.6,0,0,,0,0,0,2.8,2.9,2.9,2.9,34.5,24.2,31,1,2,4
1747600201,16438.5,765.4,126.9,44.2,0,0,,0,0,0,2.7,2.9,2.9,2.9,34.5,24.2,32,1,1,2
1747600801,16600,775,163.5,30.8,3.8,0,,0,0,0,2.7,2.8,2.8,2.8,34.5,24.2,32,1,1,2
1747601401,17075,748.1,115.4,32.7,0,0,,0,0,0,2.6,2.7,2.7,2.7,34.5,24.2,32,1,2,4
1747602001,17107.7,778.8,125,30.8,1.9,0,,0,0,0,3,3.2,3.2,3.2,34.4,24.2,32,1,2,4
1747602601,17461.5,746.2,136.5,38.5,1.9,0,,0,0,0,2.7,2.8,2.8,2.8,34.4,24.2,32,1,2,4
1747603201,17288.5,771.2,142.3,30.8,0,0,,0,0,0,3,3.1,3.1,3.1,34.4,24.2,31,1,1,2
1747603801,17901.9,861.5,128.8,26.9,0,0,,0,0,0,2.8,3,3,3,34.4,24.2,31,1,2,4
1747604401,18150,792.3,146.2,28.8,0,0,,0,0,0,2.9,3.1,3.1,3.1,34.4,24.2,31,1,2,4
1747605001,18386.5,823.1,138.5,26.9,1.9,0,,0,0,0,3.1,3.3,3.3,3.3,34.4,24.2,31,1,2,4
1747605601,18375,813.5,138.5,26.9,1.9,0,,0,0,0,3.6,3.8,3.8,3.8,34.4,24.2,31,1,2,4
1747606201,18330.8,817.3,153.8,26.9,1.9,0,,0,0,0,2.9,3.4,3.7,3.8,34.4,24.2,29,1,2,4
1747606801,18432.7,826.9,148.1,23.1,0,0,,0,0,0,3.5,3.6,3.6,3.6,34.4,24.2,31,1,1,2
1747607401,18844.2,865.4,134.6,30.8,0,0,,0,0,0,2.9,3,3,3,34.4,24.1,29,1,2,4
1747608001,18288.5,809.6,175,25,0,0,,0,0,0,3.6,3.8,3.8,3.8,34.4,24.1,34,1,,
1747608601,18267.3,832.7,148.1,23.1,0,0,,0,0,0,3.3,3.4,3.4,3.4,34.4,24.1,31,1,2,4
1747609202,18625,809.6,150,25,1.9,0,,0,0,0,2.8,3.1,3.3,3.4,34.4,24.1,31,1,2,4
1747609801,18498.1,811.5,161.5,40.4,0,0,,0,0,0,3,3.1,3.1,3.1,34.3,24.1,31,1,1,2
1747610401,18986.5,878.8,157.7,26.9,0,0,,0,0,0,2.8,2.9,2.9,2.9,34.3,24.1,30,1,2,4
1747611001,18742.3,846.2,136.5,23.1,0,0,,0,0,0,2.7,2.8,2.8,2.8,34.3,24.1,31,1,1,2
1747611601,18442.3,786.5,150,34.6,1.9,0,,0,0,0,3.2,3.3,3.3,3.3,34.3,24.1,30,1,2,4
1747612201,18115.4,873.1,109.6,42.3,0,0,,0,0,0,3,3.1,3.1,3.1,34.3,24.1,30,1,2,4
1747612801,18396.2,771.2,132.7,32.7,0,0,,0,0,0,3,3.2,3.2,3.2,34.3,24.1,31,1,2,4
1747613401,18200,821.2,121.2,19.2,3.8,0,,0,0,0,3,3.2,3.2,3.2,34.3,24.1,28,1,2,4
1747614001,18105.8,867.3,138.5,28.8,0,0,,0,0,0,2.8,3,3,3,34.3,24.1,30,1,1,2
1747614601,17623.1,784.6,88.5,19.2,0,0,,0,0,0,2.9,3.1,3.1,3.1,34.3,24.1,31,1,2,4
1747615201,18017.3,736.5,159.6,36.5,0,0,,0,0,0,2.8,2.9,2.9,2.9,34.3,24.1,29,1,2,4
1747615801,17465.4,717.3,109.6,17.3,1.9,0,,0,0,0,2.8,3,3,3,34.2,24.1,30,1,2,4
1747616401,17238.5,732.7,138.5,19.2,0,0,,0,0,0,2.8,3.2,3.4,3.4,34.2,24.1,31,1,1,2
1747617001,17440.4,732.7,125,25,0,0,,0,0,0,3,3.1,3.1,3.1,34.2,24.1,28,1,1,2
1747617601,17263.5,661.5,155.8,25,0,0,,0,0,0,2.9,3.2,3.4,3.5,34.2,24.1,31,1,,
1747618201,16857.7,736.5,146.2,30.8,1.9,0,,0,0,0,3.3,3.5,3.5,3.5,34.2,24.1,30,1,1,2
1747618801,16571.2,625,105.8,15.4,0,0,,0,0,0,2.9,3,3,3,34.2,24.1,27,1,1,2
1747619401,16728.8,625,132.7,21.2,0,0,,0,0,0,3.2,3.3,3.3,3.3,34.1,24.1,29,1,1,2
1747620001,16115.4,692.3,126.9,34.6,1.9,0,,0,0,0,2.7,2.9,2.9,2.9,34.1,24,30,1,1,2
1747620601,16319.2,650,111.5,32.7,0,0,,0,0,0,2.5,2.6,2.6,2.6,34.1,24,28,1,1,2
1747621201,16061.5,678.8,96.2,28.8,0,0,,0,0,0,2.8,3,3,3,34.1,24,31,1,1,2
1747621801,15728.8,663.5,94.2,25,0,0,,0,0,0,2.2,2.3,2.3,2.3,34.1,24,31,1,1,2
1747622401,15596.2,661.5,107.7,30.8,1.9,0,,0,0,0,2.6,2.7,2.7,2.7,34.1,24,27,1,2,4
1747623001,15915.4,642.3,76.9,21.2,1.9,0,,0,0,0,2.7,2.9,2.9,2.9,34.1,24,30,1,1,2
1747623601,15509.6,598.1,107.7,21.2,1.9,0,,0,0,0,2.2,2.3,2.3,2.3,34.1,24,30,1,1,2
1747624201,15325,675,130.8,13.5,0,0,,0,0,0,2.6,2.8,2.8,2.8,34.1,24,32,1,,
1747624801,15284.6,657.7,88.5,19.2,0,0,,0,0,0,2.2,2.5,2.7,2.8,34.1,24,30,1,1,2
1747625401,14925,692.3,92.3,11.5,0,0,,0,0,0,2.2,2.3,2.3,2.3,34.1,24,30,1,1,2
1747626001,14971.2,567.3,92.3,32.7,0,0,,0,0,0,2.3,2.4,2.4,2.4,34.1,24,30,1,1,2
1747626601,14757.7,588.5,101.9,25,1.9,0,,0,0,0,2.5,2.6,2.6,2.6,34.1,24,30,1,2,4
1747627201,14876.9,688.5,94.2,21.2,0,0,,0,0,0,2,2.1,2.1,2.1,34,24,29,1,1,2
1747627801,14930.8,626.9,111.5,28.8,0,0,,0,0,0,2.5,2.6,2.6,2.6,34,24,29,1,1,2
1747628401,15071.2,605.8,78.8,28.8,0,0,,0,0,0,2.7,2.8,2.8,2.8,34.1,24,32,1,2,4
1747629001,14805.8,525,119.2,21.2,0,0,,0,0,0,2.5,2.8,2.9,2.9,34.1,24,31,1,1,2
1747629601,15121.2,676.9,111.5,30.8,0,0,,0,0,0,2.5,2.9,3.1,3.1,34.2,24,29,1,2,4
1747630201,15207.7,719.2,138.5,69.2,3.8,0,,0,0,0,2.5,2.6,2.6,2.6,34.3,24,29,1,2,4
1747630801,15501.9,667.3,151.9,84.6,5.8,0,,0,0,0,2.4,2.5,2.5,2.5,34.2,23.9,28,1,2,4
1747631401,14796.2,684.6,163.5,71.2,9.6,0,,0,0,0,2.6,2.7,2.7,2.7,35.1,23.9,30,1,1,2
1747632001,16069.2,900,373.1,353.8,90.4,15.4,,0,0,0,2.8,3,3,3,35.4,24,29,1,3,5
1747632601,16826.9,1125,448.1,461.5,76.9,0,,0,0,0,2.9,3.1,3.1,3.1,36.4,24,31,1,6,9
1747633201,17580.8,1175,415.4,296.2,55.8,7.7,,0,0,0,2.8,3,3,3,37.7,24,38,1,4,6
1747633801,17326.9,1057.7,400,400,92.3,17.3,,0,0,0,2.9,3.1,3.1,3.1,36.5,24.1,35,1,,
1747634401,19236.5,1278.8,440.4,409.6,105.8,9.6,,0,0,0,3.1,3.3,3.3,3.3,37.2,24.1,36,1,5,8
1747635001,19198.1,1236.5,459.6,407.7,59.6,11.5,,0,0,0,3.3,3.5,3.5,3.5,37.1,24.1,37,1,5,8
1747635601,17261.5,932.7,284.6,230.8,28.8,3.8,,0,0,0,2.9,3,3,3,36.2,24.1,34,1,2,4
1747636201,18700,1119.2,344.2,280.8,28.8,5.8,,0,0,0,3,3.2,3.2,3.2,36.7,24.1,34,1,2,4
1747636801,19930.8,1425,598.1,361.5,40.4,3.8,,0,0,0,3.4,3.7,3.7,3.8,36.8,24.1,32,1,4,6
1747637401,19278.8,1190.4,446.2,300,19.2,0,,0,0,0,3.4,3.6,3.6,3.6,36.8,24.2,32,1,3,5
1747638001,20615.4,1309.6,411.5,238.5,28.8,1.9,,0,0,0,3.3,3.5,3.5,3.5,36.9,24.2,36,1,,
1747638601,22648.1,1473.1,440.4,246.2,36.5,0,,0,0,0,3.8,4,4,4,36.7,24.3,34,1,5,8
1747639201,27678.8,1955.8,440.4,257.7,15.4,7.7,,0,0,0,4.6,5.1,5.4,5.5,36.8,24.3,33,1,4,6
1747639801,22978.8,1515.4,378.8,207.7,19.2,3.8,,0,0,0,4.2,4.4,4.4,4.4,35.5,24.3,31,1,3,5
1747640401,23067.3,1671.2,365.4,201.9,21.2,1.9,,0,0,0,3.5,4.1,4.5,4.6,35.8,24.2,31,1,4,6
1747641001,23748.1,1600,405.8,205.8,21.2,1.9,,0,0,0,3.4,3.6,3.7,3.7,36.5,24.2,32,1,4,6
1747641601,24709.6,1711.5,367.3,217.3,13.5,1.9,,0,0,0,4,4.2,4.2,4.2,36.5,24.2,32,1,3,5
1747642201,25696.2,1834.6,403.8,205.8,32.7,1.9,,0,0,0,4,4.5,4.8,4.9,36.5,24.3,31,1,4,6
1747642801,25478.8,1826.9,346.2,219.2,9.6,5.8,,0,0,0,4.6,4.9,4.9,5,36.1,24.3,34,1,,
1747643401,23100,1540.4,346.2,173.1,36.5,7.7,,0,0,0,3.9,4.2,4.3,4.3,35.1,24.3,30,1,3,5
1747644001,22394.2,1521.2,403.8,251.9,28.8,9.6,,0,0,0,3.4,3.7,3.7,3.7,35,24.4,30,1,3,5
1747644601,23957.7,1609.6,400,230.8,25,9.6,,0,0,0,3.9,4.3,4.4,4.5,35.1,24.5,31,1,4,6
1747645201,22959.6,1461.5,405.8,213.5,30.8,11.5,,0,0,0,3.5,3.9,4,4,34,24.5,30,1,4,6
1747645801,22521.2,1451.9,392.3,209.6,26.9,3.8,,0,0,0,3.7,3.8,3.8,3.8,34.1,24.5,30,1,3,5
1747646401,23184.6,1542.3,384.6,200,19.2,1.9,,0,0,0,3.9,4.2,4.3,4.4,34.2,24.5,31,1,3,5
1747647001,19557.7,1219.2,346.2,207.7,30.8,5.8,,0,0,0,3.2,3.5,3.5,3.6,33.4,24.5,31,1,,
