unixtime,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,,lat,lon,alt,pm1,pm25,pm4,pm10,rh,t,voc,nox,2pm25,2pm10
1746502802,70290.4,2842.3,659.6,294.2,21.2,0,,42.13804333,24.75067833,228.9,11.6,12.2,12.2,12.2,68,15.8,34,1,6,9
1746503402,70123.1,2832.7,709.6,288.5,25,3.8,,42.13804333,24.75067833,228.9,10.5,11,11,11,66,16.5,34,1,6,9
1746504003,69413.5,2821.2,680.8,280.8,19.2,1.9,,42.13804333,24.75067833,228.9,11.8,12.4,12.4,12.4,65.1,17,41,1,11,16
1746504602,75401.9,3542.3,888.5,382.7,30.8,0,,42.13804333,24.75067833,228.9,14.2,14.9,14.9,15,63.7,17.7,36,1,12,17
1746505202,89261.5,4480.8,1155.8,592.3,69.2,0,,42.13804333,24.75067833,228.9,18.9,19.8,19.8,19.8,63.3,17.9,36,1,11,16
1746505802,112578.8,6253.8,1317.3,538.5,36.5,3.8,,42.13804333,24.75067833,228.9,17.8,18.7,18.7,18.7,60.8,18.7,34,1,10,14
1746506403,101401.9,5521.2,1100,469.2,53.8,0,,42.13804333,24.75067833,228.9,18,18.9,18.9,18.9,57.6,19.7,41,1,12,17
1746507002,118338.5,6894.2,1421.2,532.7,59.6,3.8,,42.13804333,24.75067833,228.9,18.2,19.1,19.1,19.1,56.6,20,35,1,13,18
1746507602,116034.6,6401.9,1396.2,492.3,57.7,5.8,,42.13804333,24.75067833,228.9,19.9,20.9,20.9,20.9,54.7,20.8,35,1,14,20
1746508203,124628.8,6919.2,1400,601.9,69.2,11.5,,42.13804333,24.75067833,228.9,18.5,19.4,19.4,19.5,53.2,21.4,39,1,13,18
1746508802,114317.3,5825,1173.1,592.3,48.1,3.8,,42.13804333,24.75067833,228.9,16.8,18.5,19.3,19.7,52.2,21.6,39,1,11,16
1746509403,109578.8,5682.7,1211.5,494.2,69.2,13.5,,42.13804333,24.75067833,228.9,10.6,11.1,11.1,11.1,48,22.1,38,1,8,12
1746510003,65721.2,2988.5,700,394.2,25,7.7,,42.13804333,24.75067833,228.9,9.3,9.8,9.8,9.8,46.4,23,37,1,8,12
1746510603,64290.4,2936.5,765.4,340.4,19.2,3.8,,42.13804333,24.75067833,228.9,8.5,9,9,9,42.7,24.5,40,1,6,9
1746511202,59128.8,2723.1,723.1,375,30.8,7.7,,42.13804333,24.75067833,228.9,9.7,10.1,10.1,10.1,43.3,24.4,37,1,7,10
1746511802,63057.7,3063.5,751.9,363.5,34.6,0,,42.13804333,24.75067833,228.9,9.8,10.2,10.2,10.2,41.1,25.5,32,1,8,12
1746512402,61576.9,2786.5,859.6,378.8,34.6,3.8,,42.13804333,24.75067833,228.9,8.7,9.2,9.2,9.2,39.8,26.1,36,1,6,9
1746513002,59469.2,3013.5,803.8,363.5,46.2,5.8,,42.13804333,24.75067833,228.9,9,9.4,9.4,9.4,39,26.8,34,1,9,13
1746513602,61178.8,3290.4,853.8,400,46.2,11.5,,42.13804333,24.75067833,228.9,9.6,10.1,10.1,10.1,37.6,27.1,30,1,7,10
1746514202,68430.8,3382.7,909.6,392.3,30.8,9.6,,42.13804333,24.75067833,228.9,11.8,12.3,12.3,12.3,37.5,27.6,33,1,9,13
1746514802,84030.8,4365.4,1109.6,507.7,55.8,15.4,,42.13804333,24.75067833,228.9,13,13.6,13.6,13.6,37.1,27.9,33,1,10,14
1746515403,82863.5,4450,1163.5,484.6,48.1,13.5,,42.13804333,24.75067833,228.9,10.7,11.2,11.2,11.2,35.8,28.6,35,1,9,13
1746516002,77092.3,4240.4,1165.4,592.3,53.8,3.8,,42.13804333,24.75067833,228.9,9.7,10.9,11.6,11.9,34.2,28.8,30,1,8,12
1746516602,62846.2,3442.3,1105.8,500,61.5,5.8,,42.13804333,24.75067833,228.9,8.1,8.5,8.5,8.5,32,29.8,29,1,9,13
1746517202,56751.9,2948.1,909.6,490.4,50,7.7,,42.13804333,24.75067833,228.9,9.1,9.7,9.8,9.9,32.3,30.1,30,1,9,13
1746517802,57621.2,2951.9,986.5,451.9,46.2,3.8,,42.13804333,24.75067833,228.9,7.6,7.9,7.9,7.9,31.4,30.6,33,1,7,10
1746518402,54046.2,2867.3,873.1,463.5,67.3,7.7,,42.13804333,24.75067833,228.9,7.9,8.3,8.3,8.3,31.3,30.7,30,1,8,12
1746519002,54326.9,2834.6,894.2,426.9,36.5,17.3,,42.13804333,24.75067833,228.9,7,7.4,7.4,7.4,30.4,31.5,31,1,7,10
1746519602,53194.2,2848.1,857.7,451.9,50,7.7,,42.13804333,24.75067833,228.9,7.5,7.9,7.9,7.9,30.8,31.6,30,1,8,12
1746520203,52517.3,2559.6,888.5,442.3,32.7,1.9,,42.13804333,24.75067833,228.9,7.1,7.4,7.4,7.4,31.8,31.4,35,1,9,13
1746520802,53132.7,2792.3,896.2,451.9,57.7,5.8,,42.13804333,24.75067833,228.9,6.7,7,7,7,31.7,31.1,29,1,7,10
1746521402,47021.2,2426.9,817.3,357.7,42.3,7.7,,42.13804333,24.75067833,228.9,6.8,7.1,7.1,7.1,32.8,30.7,32,1,8,12
1746522002,47215.4,2594.2,901.9,444.2,38.5,3.8,,42.13804333,24.75067833,228.9,7,7.7,8.1,8.2,32.8,31.1,30,1,5,8
1746522602,48490.4,2394.2,738.5,478.8,65.4,13.5,,42.13804333,24.75067833,228.9,6.5,6.8,6.8,6.8,30.5,32.6,31,1,6,9
1746523203,47561.5,2305.8,936.5,578.8,130.8,28.8,,42.13804333,24.75067833,228.9,5.9,6.1,6.1,6.1,28.1,33.1,33,1,5,8
1746523802,41113.5,2046.2,746.2,353.8,50,5.8,,42.13804333,24.75067833,228.9,6.3,6.6,6.6,6.6,27.2,33.3,29,1,6,9
1746524402,39301.9,2165.4,728.8,357.7,28.8,7.7,,42.13804333,24.75067833,228.9,6.3,6.6,6.6,6.6,27,33.4,29,1,8,12
1746525002,44009.6,2286.5,840.4,369.2,26.9,11.5,,42.13804333,24.75067833,228.9,5.8,6.1,6.1,6.1,28.5,32.2,28,1,5,8
1746525602,40155.8,2246.2,755.8,311.5,26.9,0,,42.13804333,24.75067833,228.9,5.6,5.9,5.9,5.9,28.5,32.9,31,1,6,9
1746526202,42036.5,2163.5,744.2,392.3,26.9,5.8,,42.13804333,24.75067833,228.9,6.1,6.4,6.4,6.4,29.4,31.7,29,1,7,10
1746526802,40715.4,2053.8,771.2,446.2,44.2,21.2,,42.13804333,24.75067833,228.9,5.7,5.9,5.9,5.9,31.6,30.7,29,1,5,8
1746527402,41607.7,2086.5,719.2,355.8,42.3,1.9,,42.13804333,24.75067833,228.9,6.4,6.7,6.7,6.7,32.4,29.7,29,1,6,9
1746528002,44419.2,2234.6,757.7,428.8,28.8,3.8,,42.13804333,24.75067833,228.9,6.5,6.9,6.9,6.9,35.1,29,34,1,5,8
1746528602,43053.8,2305.8,813.5,415.4,50,11.5,,42.13804333,24.75067833,228.9,5.7,6,6,6,37.1,28.2,29,1,7,10
1746529202,41078.8,1961.5,717.3,390.4,71.2,28.8,,42.13804333,24.75067833,228.9,7.6,7.9,7.9,7.9,39.5,27.3,31,1,6,9
1746529802,43467.3,2286.5,823.1,417.3,42.3,5.8,,42.13804333,24.75067833,228.9,4.4,4.8,5,5.1,37.8,26.6,32,1,7,10
1746530402,24771.2,1869.2,955.8,500,50,5.8,,42.13804333,24.75067833,228.9,2.5,2.7,2.7,2.7,40.3,25.5,33,1,5,8
1746531002,16121.2,1753.8,940.4,492.3,51.9,7.7,,42.13804333,24.75067833,228.9,2.7,2.8,2.8,2.8,41.6,24.9,30,1,4,6
1746531602,14675,1909.6,1138.5,590.4,48.1,3.8,,42.13804333,24.75067833,228.9,2.9,3,3,3,46,24.9,33,1,7,10
1746532202,16090.4,1963.5,1296.2,638.5,46.2,7.7,,42.13804333,24.75067833,228.9,3.4,3.6,3.6,3.6,44.8,24.8,34,1,5,8
1746532802,18867.3,2009.6,1103.8,542.3,38.5,3.8,,42.13804333,24.75067833,228.9,4.7,4.9,5,5,48.3,24.9,34,1,4,6
1746533403,27421.2,2050,963.5,500,38.5,5.8,,42.13804333,24.75067833,228.9,4,4.2,4.2,4.2,45.9,24.6,36,1,5,8
1746534003,21803.8,1913.5,853.8,482.7,48.1,9.6,,42.13804333,24.75067833,228.9,4.6,4.8,4.8,4.8,47.7,24.6,38,1,5,8
1746534602,22903.8,2019.2,1051.9,501.9,28.8,1.9,,42.13804333,24.75067833,228.9,5.8,6.1,6.1,6.1,52.5,24.3,38,1,8,12
1746535202,31136.5,2863.5,1473.1,663.5,38.5,7.7,,42.13804333,24.75067833,228.9,5,5.2,5.3,5.3,51.8,24.1,36,1,7,10
1746535803,28213.5,2617.3,1315.4,532.7,36.5,5.8,,42.13804333,24.75067833,228.9,3.8,4,4,4,51.6,23.5,34,1,6,9
1746536402,18903.8,2538.5,1236.5,553.8,36.5,11.5,,42.13804333,24.75067833,228.9,2.6,2.7,2.7,2.7,52.4,22.8,34,1,6,9
1746537002,15105.8,1650,1055.8,494.2,32.7,1.9,,42.13804333,24.75067833,228.9,3.4,3.9,4.1,4.2,59.7,22.2,40,1,6,9
1746537602,19355.8,1884.6,1038.5,550,50,1.9,,42.13804333,24.75067833,228.9,3.5,3.6,3.6,3.6,58.4,21.7,32,1,6,9
1746538203,18136.5,2005.8,1201.9,536.5,23.1,3.8,,42.13804333,24.75067833,228.9,3.1,3.4,3.5,3.5,61.1,21.3,37,1,4,6
1746538802,18338.5,1873.1,971.2,521.2,15.4,1.9,,42.13804333,24.75067833,228.9,4.1,4.3,4.3,4.3,62.5,21.1,34,1,8,12
1746539403,19796.2,2028.8,1105.8,659.6,36.5,0,,42.13804333,24.75067833,228.9,3.7,3.9,3.9,3.9,63.5,21.5,39,1,6,9
1746540002,22928.8,2319.2,1284.6,588.5,28.8,3.8,,42.13804333,24.75067833,228.9,4.2,4.7,4.9,5,62.1,21.7,35,1,6,9
1746540602,22584.6,2315.4,1211.5,551.9,36.5,0,,42.13804333,24.75067833,228.9,6,6.6,6.8,6.9,61.9,22.1,36,1,9,13
1746541203,29876.9,3630.8,1415.4,600,38.5,3.8,,42.13804333,24.75067833,228.9,4.5,4.8,4.8,4.8,55,22.9,33,1,7,10
1746541802,22625,2773.1,1165.4,513.5,25,3.8,,42.13804333,24.75067833,228.9,3.5,3.7,3.7,3.7,53.3,24.3,34,1,7,10
1746542402,21073.1,2700,1196.2,490.4,30.8,0,,42.13804333,24.75067833,228.9,4.1,4.6,4.9,5.1,49.5,25.4,34,1,8,12
1746543003,21648.1,3107.7,1457.7,573.1,36.5,3.8,,42.13804333,24.75067833,228.9,3.6,4,4.1,4.1,49.1,25.9,38,1,7,10
1746543602,23265.4,3351.9,1584.6,690.4,34.6,9.6,,42.13804333,24.75067833,228.9,3.8,4.2,4.4,4.5,47.2,26.3,38,1,8,12
1746544203,21092.3,2775,1480.8,682.7,34.6,1.9,,42.13804333,24.75067833,228.9,3.3,3.4,3.4,3.4,43.4,26.4,36,1,6,9
1746544802,19001.9,2471.2,1465.4,715.4,23.1,3.8,,42.13804333,24.75067833,228.9,3.8,4,4,4,44.3,26.5,34,1,10,14
1746545402,20811.5,2625,1453.8,800,57.7,3.8,,42.13804333,24.75067833,228.9,4.1,4.4,4.6,4.6,43.1,27.3,33,1,11,16
1746546002,23757.7,3230.8,1728.8,780.8,48.1,5.8,,42.13804333,24.75067833,228.9,5,5.5,5.7,5.8,38.7,28.6,31,1,9,13
1746546602,26967.3,4217.3,2005.8,823.1,40.4,5.8,,42.13804333,24.75067833,228.9,3.6,4,4.1,4.1,39.4,28.1,28,1,6,9
1746547203,20150,2451.9,1634.6,788.5,55.8,5.8,,42.13804333,24.75067833,228.9,3.8,4,4.1,4.1,40.7,27.9,33,1,8,12
1746547803,20546.2,2555.8,1548.1,838.5,36.5,1.9,,42.13804333,24.75067833,228.9,4.6,4.9,5,5.1,42.6,26.6,34,1,9,13
1746548403,27911.5,3486.5,1571.2,788.5,51.9,1.9,,42.13804333,24.75067833,228.9,5.4,5.7,5.7,5.7,44.8,25.8,34,1,8,12
1746549002,25230.8,2678.8,1428.8,688.5,21.2,3.8,,42.13804333,24.75067833,228.9,4.4,4.9,5.2,5.3,46.9,25.1,31,1,6,9
1746549602,24273.1,2544.2,1355.8,671.2,44.2,3.8,,42.13804333,24.75067833,228.9,5.5,6.2,6.5,6.7,49.6,24.5,33,1,7,10
1746550202,29665.4,2848.1,1282.7,673.1,57.7,3.8,,42.13804333,24.75067833,228.9,4.9,5.1,5.1,5.1,52.3,24.2,33,1,6,9
1746550802,28140.4,2500,984.6,540.4,32.7,1.9,,42.13804333,24.75067833,228.9,5,5.2,5.2,5.2,54.4,23.7,32,1,6,9
1746551402,28467.3,2259.6,1007.7,425,32.7,7.7,,42.13804333,24.75067833,228.9,4.8,5,5,5,56.6,23.2,35,1,6,9
1746552003,30640.4,2634.6,1103.8,490.4,26.9,7.7,,42.13796333,24.75073333,231.2,5.2,5.5,5.5,5.5,57.6,22.7,38,1,5,8
1746552602,30280.8,2369.2,911.5,423.1,42.3,3.8,,42.13796333,24.75073333,231.2,5.7,6,6,6,59.2,22.3,34,1,6,9
1746553202,32173.1,2538.5,976.9,498.1,34.6,1.9,,42.13796333,24.75073333,231.2,5.8,6.1,6.1,6.1,60.6,21.9,37,1,6,9
1746553802,33201.9,2773.1,1086.5,482.7,19.2,1.9,,42.13796333,24.75073333,231.2,5.4,5.7,5.7,5.7,61.1,21.7,34,1,5,8
1746554402,31619.2,2246.2,955.8,467.3,25,3.8,,42.13796333,24.75073333,231.2,5.6,5.9,5.9,5.9,62.1,21.4,35,1,7,10
1746555002,34888.5,2628.8,1042.3,457.7,32.7,5.8,,42.13796333,24.75073333,231.2,6.9,7.3,7.3,7.3,63.5,21.3,35,1,7,10
1746555602,39453.8,3288.5,1151.9,575,32.7,9.6,,42.13796333,24.75073333,231.2,5.5,5.7,5.7,5.7,64.9,21,33,1,6,9
1746556202,34294.2,2450,903.8,451.9,30.8,1.9,,42.13796333,24.75073333,231.2,6.1,6.4,6.4,6.4,65.8,20.8,39,1,7,10
1746556802,36586.5,2498.1,1005.8,440.4,26.9,1.9,,42.13796333,24.75073333,231.2,6.5,6.8,6.8,6.8,66.7,20.6,38,1,6,9
1746557403,40023.1,3217.3,1071.2,494.2,23.1,5.8,,42.13796333,24.75073333,231.2,7.1,7.4,7.4,7.4,67.7,20.4,38,1,,
1746558002,43786.5,3551.9,1046.2,536.5,34.6,7.7,,42.13796333,24.75073333,231.2,7.1,7.4,7.4,7.4,69.5,20.2,34,1,7,10
1746558602,43153.8,3026.9,1078.8,498.1,30.8,3.8,,42.13796333,24.75073333,231.2,7.1,7.7,8,8.1,70.6,20,37,1,6,9
1746559202,43507.7,3071.2,1075,486.5,21.2,1.9,,42.13796333,24.75073333,231.2,7.2,7.6,7.6,7.6,70.7,19.8,39,1,6,9
1746559802,44925,3138.5,1144.2,511.5,23.1,3.8,,42.13796333,24.75073333,231.2,7.4,8.1,8.4,8.6,72.7,19.7,34,1,7,10
1746560402,46175,3282.7,1130.8,465.4,32.7,1.9,,42.13796333,24.75073333,231.2,8.3,9.2,9.7,9.9,73.7,19.5,36,1,6,9
1746561002,49313.5,3457.7,1155.8,550,34.6,0,,42.13796333,24.75073333,231.2,8.7,9.1,9.1,9.1,74.5,19.3,36,1,7,10
1746561602,47519.2,3336.5,1140.4,548.1,19.2,3.8,,42.13796333,24.75073333,231.2,8.6,9,9,9,74.9,19.1,37,1,6,9
1746562202,52907.7,3753.8,1251.9,607.7,28.8,7.7,,42.13796333,24.75073333,231.2,8.3,8.8,8.8,8.8,75,19,39,1,8,12
1746562802,52813.5,3694.2,1076.9,592.3,25,0,,42.13796333,24.75073333,231.2,9.4,9.9,9.9,9.9,75.4,18.8,41,1,7,10
1746563402,55001.9,3875,1207.7,553.8,38.5,0,,42.13796333,24.75073333,231.2,9,9.5,9.5,9.5,76.4,18.6,35,1,8,12
1746564002,58165.4,4042.3,1373.1,598.1,23.1,0,,42.13796333,24.75073333,231.2,9.7,10.7,11.2,11.4,76.3,18.6,37,1,9,13
1746564602,57790.4,4028.8,1288.5,590.4,30.8,1.9,,42.13796333,24.75073333,231.2,11.4,12.2,12.3,12.4,77.4,18.4,37,1,10,14
1746565202,63267.3,4561.5,1236.5,553.8,48.1,5.8,,42.13796333,24.75073333,231.2,10.9,11.5,11.5,11.5,78.5,18.1,37,1,8,12
1746565802,64438.5,4278.8,1221.2,523.1,21.2,5.8,,42.13796333,24.75073333,231.2,11.4,12,12,12,79.4,17.9,37,1,10,14
1746566402,66540.4,4311.5,1125,501.9,32.7,3.8,,42.13796333,24.75073333,231.2,12.1,12.7,12.7,12.7,79,17.8,37,1,8,12
1746567002,68444.2,4457.7,1223.1,588.5,34.6,0,,42.13796333,24.75073333,231.2,12.7,14.2,14.9,15.3,78.6,17.8,37,1,9,13
1746567602,71030.8,4536.5,1311.5,484.6,23.1,3.8,,42.13796333,24.75073333,231.2,11.8,12.4,12.4,12.4,78.1,17.8,33,1,9,13
1746568202,71707.7,4469.2,1248.1,567.3,21.2,3.8,,42.13796333,24.75073333,231.2,12.5,13.2,13.2,13.2,77.7,17.9,38,1,9,13
1746568802,71859.6,4738.5,1265.4,576.9,30.8,3.8,,42.13805,24.75069833,229.1,12.3,12.9,12.9,12.9,77.6,17.9,36,1,11,16
1746569402,70755.8,4313.5,1192.3,607.7,26.9,0,,42.13805,24.75069833,229.1,22.9,25.4,26.6,27.2,77.6,17.9,37,1,23,32
1746570002,101986.5,21715.4,5463.5,1123.1,30.8,3.8,,42.13805,24.75069833,229.1,22.6,24.3,24.8,25.1,77.2,18,39,1,26,37
1746570602,107501.9,23846.2,6044.2,1157.7,44.2,1.9,,42.13805,24.75069833,229.1,13.6,14.3,14.3,14.3,78.3,17.9,36,1,9,13
1746571202,81323.1,5400,1550,675,36.5,0,,42.13805,24.75069833,229.1,14.4,15.1,15.1,15.1,79.3,17.7,38,1,11,16
1746571802,82063.5,5186.5,1380.8,680.8,40.4,3.8,,42.13805,24.75069833,229.1,15,15.8,15.8,15.9,78.4,17.8,42,1,10,14
1746572402,78392.3,7023.1,1917.3,792.3,50,5.8,,42.13805,24.75069833,229.1,14,15.1,15.5,15.6,77.8,17.9,34,1,14,20
1746573002,81598.1,7086.5,1976.9,690.4,26.9,0,,42.13805,24.75069833,229.1,13,13.7,13.7,13.7,77.3,18,37,1,11,16
1746573602,76432.7,6142.3,1728.8,638.5,32.7,1.9,,42.13805,24.75069833,229.1,12.8,13.5,13.6,13.6,77.3,18.1,35,1,10,14
1746574202,77919.2,5507.7,1421.2,563.5,42.3,3.8,,42.13805,24.75069833,229.1,10.8,11.3,11.3,11.3,76.5,17.5,34,1,8,12
1746574802,64028.8,3884.6,1192.3,511.5,36.5,0,,42.13805,24.75069833,229.1,8.8,9.3,9.3,9.3,76.1,17.1,33,1,8,12
1746575403,50823.1,2973.1,1073.1,563.5,17.3,1.9,,42.13805,24.75069833,229.1,8.7,9.1,9.1,9.1,76.3,17.2,39,1,7,10
1746576002,49794.2,3130.8,1132.7,626.9,48.1,25,,42.13805,24.75069833,229.1,7.6,8,8,8,74.5,17.4,37,1,9,13
1746576602,43800,2905.8,1211.5,542.3,38.5,1.9,,42.13805,24.75069833,229.1,6.8,7.2,7.2,7.2,73.2,17.5,34,1,6,9
1746577202,39057.7,2630.8,1038.5,551.9,42.3,5.8,,42.13805,24.75069833,229.1,6.1,6.4,6.4,6.4,71.4,17.7,36,1,,
1746577803,35011.5,2434.6,1111.5,459.6,25,1.9,,42.13805,24.75069833,229.1,6.2,6.5,6.5,6.5,71.4,17.8,38,1,7,10
1746578403,37363.5,2696.2,1153.8,536.5,28.8,1.9,,42.13805,24.75069833,229.1,5.3,5.7,5.8,5.9,69.5,17.9,37,1,4,6
1746579002,32415.4,2376.9,1007.7,469.2,28.8,1.9,,42.13805,24.75069833,229.1,5.2,5.6,5.8,5.9,69.8,18,38,1,4,6
1746579603,29734.6,2075,863.5,411.5,7.7,1.9,,42.13805,24.75069833,229.1,5.4,5.7,5.7,5.7,72.2,17.5,36,1,5,8
1746580203,34623.1,2511.5,950,467.3,19.2,0,,42.13805,24.75069833,229.1,6.4,6.7,6.7,6.7,74.7,17.3,41,1,6,9
1746580802,38334.6,2753.8,1076.9,511.5,11.5,0,,42.13805,24.75069833,229.1,6.5,7,7.2,7.2,74.4,17.4,37,1,7,10
1746581402,41092.3,2957.7,1136.5,494.2,17.3,1.9,,42.13805,24.75069833,229.1,5.9,6.2,6.2,6.2,72.1,17.5,37,1,6,9
1746582002,38678.8,2848.1,1307.7,553.8,7.7,0,,42.13805,24.75069833,229.1,6.5,7.4,7.8,8,71.2,17.7,33,1,7,10
1746582602,38753.8,2786.5,1203.8,542.3,19.2,0,,42.13805,24.75069833,229.1,7.3,7.8,7.9,8,71.1,17.8,38,1,8,12
1746583202,41123.1,2982.7,1221.2,521.2,9.6,0,,42.13805,24.75069833,229.1,7.2,7.6,7.6,7.6,71.5,17.7,33,1,5,8
1746583802,41998.1,3119.2,1232.7,507.7,23.1,3.8,,42.13805,24.75069833,229.1,6.1,6.4,6.4,6.4,70,17.7,35,1,6,9
1746584402,38298.1,2907.7,1234.6,482.7,13.5,1.9,,42.13805,24.75069833,229.1,6.3,6.6,6.7,6.7,70.4,17.6,33,1,5,8
1746585003,38803.8,2765.4,1117.3,500,25,1.9,,42.13805,24.75069833,229.1,6.5,6.8,6.8,6.8,70.5,17.5,37,1,7,10
1746585602,38365.4,2682.7,1142.3,534.6,36.5,0,,42.13805,24.75069833,229.1,6.8,7.2,7.2,7.2,72.6,17.4,34,1,7,10
1746586203,44288.5,3096.2,1184.6,575,28.8,1.9,,42.13805,24.75069833,229.1,7.8,8.3,8.4,8.5,74,17,39,1,7,10
1746586802,42894.2,3111.5,1123.1,484.6,30.8,0,,42.13805,24.75069833,229.1,6.9,7.2,7.3,7.3,73.4,16.8,39,1,8,12
1746587403,41375,2967.3,1105.8,448.1,19.2,0,,42.13805,24.75069833,229.1,6.8,7.5,7.7,7.8,72.9,16.8,41,1,7,10
1746588002,41069.2,2801.9,1050,500,19.2,0,,42.13805,24.75069833,229.1,8.2,9.2,9.6,9.8,73,16.9,37,1,7,10
1746588602,47126.9,3407.7,1253.8,550,28.8,3.8,,42.13805,24.75069833,229.1,7.8,8.2,8.2,8.2,72.9,16.8,39,1,8,12
1746589202,46634.6,3500,1246.2,603.8,28.8,1.9,,42.13805,24.75069833,229.1,6.9,7.2,7.2,7.2,69.7,17.1,34,1,6,9
1746589803,38682.7,2788.5,1157.7,550,9.6,3.8,,42.13805,24.75069833,229.1,5.9,6.2,6.2,6.2,65.6,17.5,38,1,6,9
1746590402,33884.6,2496.2,1038.5,459.6,15.4,1.9,,42.13805,24.75069833,229.1,6.2,6.5,6.5,6.5,65,17.8,34,1,7,10
1746591002,36607.7,2911.5,1123.1,482.7,19.2,1.9,,42.13805,24.75069833,229.1,5.8,6.1,6.1,6.1,65.2,17.7,37,1,8,12
1746591602,38148.1,2905.8,1211.5,515.4,44.2,7.7,,42.13805,24.75069833,229.1,7.2,7.5,7.5,7.5,66.2,17.7,37,1,,
1746592203,39878.8,3126.9,1046.2,640.4,46.2,3.8,,42.13805,24.75069833,229.1,5.8,6.1,6.1,6.1,62.2,18.9,41,1,9,13
1746592802,34792.3,2736.5,1075,509.6,15.4,1.9,,42.13805,24.75069833,229.1,5.7,6,6.1,6.1,61.6,19.2,36,1,6,9
1746593403,35355.8,2673.1,1084.6,498.1,23.1,0,,42.13805,24.75069833,229.1,6,6.3,6.3,6.3,60.3,19.6,41,1,6,9
1746594002,35448.1,2769.2,1146.2,532.7,34.6,0,,42.13805,24.75069833,229.1,5.1,5.4,5.4,5.4,59.2,20,35,1,5,8
1746594602,35048.1,2761.5,1098.1,536.5,26.9,0,,42.13805,24.75069833,229.1,5.6,5.8,5.8,5.9,59.7,19.7,36,1,6,9
1746595202,34863.5,2526.9,1098.1,501.9,23.1,7.7,,42.13805,24.75069833,229.1,4.8,5.1,5.2,5.2,56.7,20.2,35,1,4,6
1746595802,27290.4,2207.7,934.6,448.1,15.4,3.8,,42.13805,24.75069833,229.1,4.4,4.7,4.8,4.8,53,21.7,37,1,5,8
1746596403,27290.4,2311.5,932.7,430.8,44.2,5.8,,42.13805,24.75069833,229.1,4,4.2,4.2,4.2,50.9,22.6,38,1,5,8
1746597003,26144.2,2136.5,853.8,438.5,36.5,5.8,,42.13805,24.75069833,229.1,4.3,4.5,4.5,4.5,48.3,23.6,35,1,5,8
1746597602,27492.3,2205.8,1000,482.7,21.2,9.6,,42.13805,24.75069833,229.1,4.2,4.5,4.6,4.6,46.2,24.4,39,1,4,6
1746598202,26055.8,2075,1005.8,426.9,15.4,1.9,,42.13805,24.75069833,229.1,3.9,4.2,4.2,4.2,44.7,24.7,36,1,,
1746598803,24428.8,1878.8,919.2,436.5,34.6,1.9,,42.13805,24.75069833,229.1,3.7,3.9,3.9,3.9,44.3,24.7,37,1,6,9
1746599402,26225,2084.6,813.5,459.6,38.5,3.8,,42.13805,24.75069833,229.1,4,4.2,4.2,4.2,41.8,26.5,35,1,6,9
1746600002,24776.9,1963.5,915.4,442.3,38.5,1.9,,42.13805,24.75069833,229.1,4.1,4.3,4.3,4.3,38.3,27.9,31,1,5,8
1746600603,24119.2,2017.3,978.8,463.5,30.8,5.8,,42.13805,24.75069833,229.1,4.1,4.3,4.3,4.3,36.4,28.8,37,1,4,6
1746601203,23848.1,1917.3,1019.2,471.2,32.7,3.8,,42.13805,24.75069833,229.1,3.5,3.6,3.6,3.6,36.2,28.3,35,1,5,8
1746601803,22759.6,1813.5,950,430.8,32.7,3.8,,42.13805,24.75069833,229.1,3.8,4,4,4,36.7,28.6,34,1,6,9
1746602403,24713.5,1994.2,900,440.4,26.9,11.5,,42.13805,24.75069833,229.1,4.6,4.9,5,5,34.3,30,38,1,6,9
1746603003,27496.2,2188.5,1034.6,505.8,36.5,3.8,,42.13805,24.75069833,229.1,4.2,4.5,4.5,4.6,34.7,28.9,34,1,4,6
1746603602,27973.1,2213.5,1126.9,569.2,44.2,7.7,,42.13805,24.75069833,229.1,3.5,3.7,3.7,3.7,32.9,30.2,35,1,7,10
1746604202,25803.8,2144.2,1036.5,484.6,50,0,,42.13805,24.75069833,229.1,4.2,4.4,4.4,4.4,31.7,31.2,33,1,6,9
1746604803,27532.7,2313.5,1138.5,503.8,44.2,5.8,,42.13805,24.75069833,229.1,4.5,4.7,4.7,4.7,31.5,30.7,31,1,4,6
1746605402,26736.5,2094.2,1082.7,557.7,48.1,7.7,,42.13805,24.75069833,229.1,4.1,4.4,4.5,4.5,31.5,30.9,30,1,5,8
1746606002,27290.4,2271.2,1109.6,561.5,59.6,3.8,,42.13805,24.75069833,229.1,4.9,5.1,5.1,5.1,31.7,30.7,31,1,7,10
1746606602,33586.5,2484.6,1194.2,544.2,40.4,7.7,,42.13805,24.75069833,229.1,4.4,4.6,4.6,4.6,30.9,30.8,34,1,6,9
1746607202,31609.6,2498.1,1157.7,578.8,46.2,3.8,,42.13805,24.75069833,229.1,4.6,4.9,4.9,4.9,30.1,31.3,34,1,6,9
1746607803,29109.6,2348.1,1267.3,621.2,40.4,3.8,,42.13805,24.75069833,229.1,4.8,5.1,5.1,5.2,32,30.5,32,1,6,9
1746608402,29880.8,2380.8,1278.8,551.9,46.2,1.9,,42.13805,24.75069833,229.1,5.1,5.4,5.4,5.4,33.3,30,31,1,8,12
1746609002,30800,2565.4,1173.1,563.5,57.7,3.8,,42.13805,24.75069833,229.1,5,5.3,5.3,5.3,34.5,29.2,28,1,8,12
