unixtime,0.3um,0.5um,1.0um,2.0um,5.0um,10.0um,,lat,lon,alt,pm1,pm25,pm4,pm10,rh,t,voc,nox,2pm25,2pm10
1744749602,48686.5,3048.1,403.8,103.8,7.7,0,,42.45819833,24.93708833,,8.8,9.4,9.6,9.7,52.3,14.8,25,1,6,9
1744750203,45513.5,2725,380.8,105.8,11.5,1.9,,42.45825833,24.93705,436.9,7.6,8.1,8.2,8.2,53.1,14.5,31,1,6,9
1744750802,45421.2,2661.5,388.5,119.2,0,0,,42.45822,24.93706333,,7.7,8.4,8.7,8.8,53,14.5,34,1,4,6
1744751403,41353.8,2392.3,369.2,111.5,3.8,0,,42.45828,24.93711,444.4,7.3,7.7,7.9,7.9,53.2,14.4,34,1,4,6
1744752002,39192.3,2225,359.6,92.3,7.7,0,,42.45826,24.93713833,446.2,6.4,6.7,6.7,6.7,53,14.4,32,1,4,6
1744752602,35369.2,2088.5,305.8,84.6,3.8,0,,42.45819,24.93719667,448.8,5.8,6.3,6.4,6.5,53.2,14.2,32,1,5,8
1744753202,32413.5,1744.2,321.2,82.7,9.6,0,,42.458245,24.93717333,448.3,5.7,6.3,6.5,6.6,53.1,14.2,32,1,3,5
1744753801,29865.4,1615.4,296.2,78.8,7.7,0,,42.458245,24.93715,,5.1,5.4,5.4,5.4,53,14.2,29,1,3,5
1744754402,28211.5,1586.5,246.2,84.6,5.8,0,,42.458245,24.93715,449.6,4.7,5,5,5,52.9,14.1,32,1,3,5
1744755002,26476.9,1378.8,250,71.2,9.6,0,,42.45817333,24.93705,452.9,4.7,4.9,4.9,4.9,53,14.1,30,1,3,5
1744755601,25244.2,1361.5,213.5,78.8,3.8,0,,42.45824,24.93714,,4.2,4.7,5,5.1,53,14,30,1,2,4
1744756202,24005.8,1305.8,265.4,53.8,1.9,0,,42.45818333,24.93714,452,3.9,4.1,4.1,4.1,53,14,33,1,2,4
1744756803,24146.2,1278.8,184.6,82.7,0,0,,42.45835667,24.93714333,453.3,3.6,3.8,3.8,3.8,53.1,13.9,34,1,2,4
1744757401,26130.8,1432.7,248.1,65.4,1.9,1.9,,42.45821167,24.93717167,,3.8,4,4,4,53.1,14,32,1,3,5
1744758003,26517.3,1532.7,251.9,82.7,5.8,0,,42.45820333,24.93716333,449.4,4.3,4.7,4.9,5,53.4,13.9,34,1,3,5
1744758602,27346.2,1690.4,242.3,63.5,5.8,0,,42.45825,24.93707167,450.8,4.3,4.6,4.7,4.7,53.4,13.9,33,1,3,5
1744759202,27176.9,1509.6,263.5,84.6,0,0,,42.45822667,24.93716,448.9,4.4,4.9,5.2,5.3,53.4,13.9,32,1,3,5
1744759802,27650,1507.7,269.2,84.6,1.9,0,,42.45825333,24.93714333,450.6,5,5.2,5.2,5.2,53.5,13.9,31,1,3,5
1744760402,27450,1565.4,248.1,80.8,5.8,0,,42.45830667,24.93717667,449.1,4.3,4.7,4.8,4.9,53.7,13.9,30,1,4,6
1744761002,27628.8,1588.5,257.7,76.9,3.8,1.9,,42.45822667,24.937225,453.7,3.9,4.1,4.1,4.1,54,13.8,32,1,3,5
1744761602,27094.2,1551.9,271.2,105.8,3.8,0,,42.458165,24.93710667,459.1,4.9,5.2,5.2,5.2,53.8,13.8,32,1,3,5
1744762203,27251.9,1469.2,275,73.1,3.8,0,,42.458215,24.93713333,460.6,4.4,4.7,4.8,4.8,53.7,13.8,33,1,4,6
1744762802,26798.1,1532.7,296.2,71.2,7.7,0,,42.45819,24.93720667,456,4.3,4.5,4.5,4.5,53.6,13.7,32,1,2,4
1744763401,26375,1536.5,265.4,65.4,0,0,,42.45827667,24.93707667,,4.7,5.3,5.5,5.6,53.4,13.7,29,1,2,4
1744764002,26000,1419.2,253.8,67.3,3.8,0,,42.458205,24.93716333,452.9,4,4.2,4.2,4.2,53.3,13.7,33,1,4,6
1744764602,25071.2,1523.1,278.8,84.6,0,0,,42.45829333,24.93712,,3.8,4,4,4,53.2,13.7,31,1,2,4
1744765202,24971.2,1488.5,228.8,73.1,0,0,,42.458255,24.93720667,453.8,4.6,4.8,4.8,4.8,53.2,13.7,31,1,3,5
1744765802,24861.5,1444.2,265.4,92.3,1.9,0,,42.45817833,24.93723,450.4,4,4.4,4.6,4.7,53.3,13.6,30,1,2,4
1744766402,24686.5,1357.7,238.5,82.7,5.8,0,,42.45822333,24.93713667,,3.8,4,4,4,53.1,13.6,34,1,,
1744767002,24048.1,1426.9,225,57.7,0,1.9,,42.45822333,24.93713667,448.8,4.1,4.3,4.3,4.3,53,13.6,32,1,4,6
1744767602,22759.6,1296.2,253.8,69.2,7.7,0,,42.45825167,24.93715667,448,3.6,3.7,3.7,3.7,52.8,13.6,33,1,2,4
1744768202,22203.8,1371.2,196.2,69.2,5.8,0,,42.45821,24.9371,451.4,3.9,4.3,4.5,4.6,52.6,13.5,29,1,2,4
1744768802,21688.5,1248.1,198.1,63.5,3.8,0,,42.45819833,24.93713167,454.4,3.6,4,4.1,4.2,52.8,13.5,31,1,2,4
1744769402,21971.2,1228.8,190.4,69.2,5.8,0,,42.45818,24.93706167,451.2,3.7,4.1,4.3,4.4,52.7,13.5,29,1,2,4
1744770002,21494.2,1269.2,194.2,69.2,0,0,,42.45822667,24.93719167,451.5,3.6,3.7,3.7,3.7,52.8,13.4,32,1,3,5
1744770602,21659.6,1203.8,226.9,67.3,1.9,1.9,,42.458215,24.93714333,455.1,3.5,3.7,3.7,3.7,52.7,13.4,31,1,2,4
1744771201,21428.8,1192.3,215.4,67.3,1.9,0,,42.45823667,24.937125,,3.4,3.6,3.6,3.6,52.6,13.4,30,1,2,4
1744771802,21065.4,1125,201.9,92.3,9.6,1.9,,42.45818,24.93713333,457,3.6,3.8,3.8,3.8,52.7,13.4,31,1,,
1744772402,20961.5,1217.3,251.9,71.2,3.8,0,,42.45827333,24.93719833,457.8,3.4,3.8,4,4.1,52.8,13.3,32,1,2,4
1744773002,21601.9,1190.4,226.9,59.6,1.9,1.9,,42.45824167,24.93712833,448.9,3,3.4,3.6,3.7,52.8,13.3,31,1,2,4
1744773601,21269.2,1169.2,223.1,92.3,5.8,1.9,,42.45820167,24.93713333,,3.8,4.4,4.7,4.9,52.8,13.3,31,1,2,4
1744774202,21275,1207.7,226.9,92.3,13.5,0,,42.45818667,24.93717,450.7,3.3,3.4,3.4,3.4,52.6,13.4,32,1,2,4
1744774801,20911.5,1225,290.4,94.2,15.4,3.8,,42.45820833,24.93709667,,3.6,3.8,3.8,3.8,53.1,13.3,32,1,3,5
1744775402,21325,1315.4,321.2,203.8,48.1,3.8,,42.45822833,24.93714333,447.2,3.9,4.1,4.1,4.1,53.3,13.3,32,1,5,8
1744776001,23528.8,1378.8,305.8,134.6,15.4,1.9,,42.45821167,24.93708333,,3.8,4.3,4.4,4.5,53.6,13.3,33,1,4,6
1744776603,24492.3,1378.8,332.7,115.4,11.5,0,,42.45820333,24.93721833,445.3,4.2,4.7,4.8,4.9,54,13.3,34,1,4,6
1744777202,24534.6,1378.8,326.9,125,11.5,1.9,,42.45820833,24.93718667,447.7,3.8,4.1,4.2,4.3,54.1,13.3,32,1,3,5
1744777801,23950,1298.1,340.4,121.2,15.4,0,,42.45827333,24.93713333,,3.9,4.2,4.4,4.4,54.3,13.4,30,1,3,5
1744778402,22115.4,1340.4,265.4,134.6,5.8,3.8,,42.458255,24.93721167,448.6,3.9,4.1,4.1,4.1,54.2,13.4,32,1,3,5
1744779002,27532.7,1525,296.2,113.5,9.6,0,,42.45821,24.9372,449.7,4.6,4.8,4.8,4.8,53.8,13.5,32,1,3,5
1744779602,34090.4,1819.2,359.6,130.8,13.5,1.9,,42.45821,24.9372,449.7,6.1,6.4,6.4,6.4,54.9,13.6,32,1,3,5
1744780201,42073.1,2332.7,365.4,138.5,9.6,0,,42.45821,24.9372,,6.6,7.5,8,8.3,54.7,13.6,32,1,4,6
1744780803,40544.2,2100,376.9,121.2,1.9,0,,42.45827,24.937225,449.9,7.1,8,8.5,8.8,54.8,13.6,34,1,5,8
1744781401,36775,1946.2,338.5,125,1.9,0,,42.45820167,24.93717333,,6.4,6.7,6.7,6.7,54.6,13.7,31,1,3,5
1744782002,34357.7,1748.1,296.2,98.1,5.8,1.9,,42.45826167,24.93716333,451.8,6.1,6.4,6.4,6.4,53.9,13.8,31,1,4,6
1744782602,31798.1,1640.4,269.2,96.2,1.9,0,,42.45817333,24.93713667,450.8,5.1,5.3,5.3,5.3,53.5,13.9,33,1,3,5
1744783202,32675,1682.7,275,88.5,1.9,0,,42.45822333,24.93713833,452.7,5.7,6,6.1,6.1,53.5,13.9,32,1,2,4
1744783801,34471.2,1792.3,303.8,96.2,3.8,0,,42.45816833,24.93708333,,5.5,5.7,5.7,5.7,53.5,14,33,1,3,5
1744784403,36988.5,1955.8,280.8,76.9,3.8,0,,42.45810833,24.93701,456.5,6.1,6.9,7.2,7.4,53.6,14,33,1,3,5
1744785002,36690.4,1838.5,309.6,82.7,3.8,0,,42.45820167,24.93707833,456.8,6,6.3,6.3,6.3,53.7,14.1,32,1,4,6
1744785603,32969.2,1648.1,269.2,69.2,0,0,,42.45821833,24.93721167,455.8,5.9,6.2,6.2,6.2,53.3,14.1,33,1,3,5
1744786202,30417.3,1619.2,300,65.4,0,0,,42.45820667,24.937145,454.1,5,5.2,5.2,5.2,53.1,14.1,32,1,3,5
1744786802,29709.6,1457.7,263.5,63.5,1.9,0,,42.45824,24.93724833,449.9,5,5.2,5.2,5.2,53,14.2,31,1,3,5
1744787401,31590.4,1598.1,251.9,48.1,1.9,0,,42.45818667,24.93716167,,5.8,6.1,6.1,6.1,53.1,14.2,32,1,3,5
1744788002,33432.7,1646.2,250,73.1,1.9,0,,42.45828,24.93717333,,5.8,6.1,6.1,6.1,53,14.2,32,1,3,5
1744788603,32855.8,1461.5,234.6,75,0,0,,42.45825833,24.93714,451.5,5.5,5.8,5.8,5.8,53,14.3,34,1,3,5
1744789203,33444.2,1576.9,251.9,50,0,0,,42.458205,24.93712667,448.5,5.4,6.2,6.6,6.8,52.9,14.3,34,1,3,5
1744789801,31303.8,1496.2,234.6,51.9,3.8,0,,42.45828,24.93712667,,5.2,5.5,5.5,5.5,52.8,14.4,32,1,3,5
1744790403,30680.8,1455.8,211.5,42.3,0,0,,42.45826333,24.93709833,450.6,5.5,6.4,7,7.3,52.9,14.4,34,1,3,5
1744791001,32680.8,1536.5,248.1,80.8,0,0,,42.45820833,24.93711333,,5.7,6,6,6,52.9,14.4,32,1,3,5
1744791603,31534.6,1553.8,271.2,44.2,0,0,,42.45826833,24.93710833,456.6,5.6,5.9,5.9,5.9,52.9,14.5,35,1,3,5
1744792202,32926.9,1632.7,230.8,57.7,0,0,,42.45818167,24.93712667,456,5.1,5.4,5.4,5.4,52.8,14.6,29,1,3,5
1744792802,32471.2,1525,250,46.2,0,0,,42.45822833,24.93719333,453.7,5.7,5.9,5.9,5.9,52.8,14.6,30,1,3,5
1744793402,32498.1,1542.3,286.5,51.9,1.9,0,,42.45825833,24.93719833,460.9,5,5.3,5.5,5.5,52.9,14.6,31,1,3,5
1744794001,32613.5,1519.2,257.7,57.7,1.9,0,,42.458225,24.937145,,5.2,5.8,6.1,6.3,52.9,14.6,30,1,2,4
1744794603,32723.1,1634.6,280.8,38.5,0,0,,42.45818167,24.937175,459.3,5.1,5.3,5.3,5.3,53.1,14.6,33,1,3,5
1744795201,32807.7,1584.6,238.5,46.2,1.9,0,,42.458215,24.93713333,,5.6,5.9,5.9,5.9,53.1,14.6,29,1,4,6
1744795802,32913.5,1517.3,211.5,51.9,1.9,0,,42.45820667,24.93714667,456,5.3,5.6,5.6,5.6,53,14.7,32,1,3,5
1744796403,32384.6,1494.2,240.4,46.2,1.9,0,,42.45820667,24.93714667,456,5.2,5.9,6.2,6.3,53.1,14.7,34,1,3,5
1744797002,30750,1478.8,273.1,38.5,3.8,1.9,,42.45822833,24.937155,450.2,5.4,5.6,5.6,5.6,53.1,14.7,32,1,3,5
1744797602,30932.7,1501.9,261.5,53.8,7.7,1.9,,42.4582,24.937295,453.3,5.4,5.8,5.9,5.9,53.1,14.8,32,1,6,9
1744798202,31782.7,1617.3,251.9,69.2,0,0,,42.45821167,24.93713167,454.6,5,5.2,5.2,5.2,53.2,14.8,31,1,3,5
1744798802,32642.3,1650,240.4,55.8,1.9,0,,42.458205,24.93711333,454.1,6,6.7,7.1,7.2,53.4,14.8,32,1,4,6
1744799401,34601.9,1615.4,244.2,75,0,0,,42.45824167,24.93717833,,5.9,6.1,6.1,6.1,53.5,14.8,30,1,3,5
1744800002,35142.3,1680.8,307.7,57.7,5.8,0,,42.45823167,24.93719667,,5.9,6.5,6.8,6.9,53.5,14.8,31,1,4,6
1744800602,32478.8,1592.3,205.8,69.2,0,0,,42.45823333,24.93710333,451.4,5.1,5.6,5.8,5.9,53.4,14.9,32,1,3,5
1744801202,34398.1,1819.2,261.5,40.4,3.8,0,,42.45827833,24.937115,451.7,5.2,5.7,6,6.1,53.6,14.9,30,1,3,5
1744801802,34153.8,1730.8,257.7,63.5,0,0,,42.458295,24.93717,453.2,5.4,5.7,5.7,5.7,53.6,14.9,32,1,3,5
1744802402,34580.8,1609.6,269.2,50,0,0,,42.45827167,24.93709833,458.5,5.9,6.5,6.8,6.9,53.8,14.9,32,1,3,5
1744803001,37244.2,1742.3,290.4,53.8,5.8,0,,42.45828333,24.93717333,,5.7,6,6,6,53.9,15,30,1,4,6
1744803603,38809.6,1903.8,225,80.8,7.7,3.8,,42.45823667,24.937055,457.3,6.1,6.7,6.9,6.9,54,15.1,34,1,3,5
1744804202,37028.8,1946.2,292.3,73.1,3.8,0,,42.458215,24.93725167,454.4,6,6.8,7.3,7.5,54.1,15.1,33,1,3,5
1744804802,39105.8,1848.1,290.4,61.5,9.6,1.9,,42.45823333,24.93720167,454,6.1,6.4,6.4,6.4,53.9,15.2,30,1,3,5
1744805403,38771.2,2005.8,290.4,65.4,0,0,,42.45815,24.93724167,455.2,6.5,6.9,7.1,7.1,54.3,15.2,33,1,4,6
1744806001,37357.7,1848.1,261.5,73.1,1.9,1.9,,42.45820333,24.93723,,6.6,7.5,7.9,8.1,54.2,15.2,32,1,3,5
1744806603,38001.9,1790.4,284.6,69.2,7.7,0,,42.45823667,24.93712167,458.7,6.2,6.8,6.9,7,54.8,15.2,34,1,4,6
1744807201,37936.5,1753.8,250,69.2,3.8,0,,42.45823333,24.93718,,6.6,7.4,7.8,7.9,55,15.3,32,1,4,6
1744809003,35988.5,1811.5,325,157.7,26.9,5.8,,42.45818333,24.93704667,423.6,8.1,8.5,8.5,8.5,49,20.8,31,1,5,8
1744809603,50909.6,2909.6,584.6,217.3,23.1,5.8,,42.45818333,24.93704667,423.6,6.3,7.1,7.6,7.8,46.4,21.8,33,1,4,6
1744810202,48134.6,2876.9,494.2,186.5,13.5,3.8,,42.45818333,24.93704667,423.6,6.2,6.5,6.5,6.5,43.6,22.6,30,1,4,6
1744810802,39128.8,2190.4,455.8,182.7,13.5,3.8,,42.45818333,24.93704667,423.6,5.3,5.9,6.2,6.3,42.7,23.1,29,1,,
1744811403,34165.4,2038.5,425,182.7,7.7,1.9,,42.45818333,24.93704667,423.6,4.2,4.4,4.4,4.4,41.8,23.5,31,1,3,5
1744812002,32175,1750,507.7,201.9,9.6,0,,42.45818333,24.93704667,423.6,5,5.2,5.2,5.2,40.3,24,28,1,3,5
1744812603,30109.6,1834.6,490.4,178.8,9.6,0,,42.45818333,24.93704667,423.6,4.4,4.6,4.6,4.6,39.7,24.2,30,1,3,5
1744813203,27557.7,1850,546.2,211.5,9.6,1.9,,42.45818333,24.93704667,423.6,4,4.2,4.2,4.2,39,24.5,29,1,4,6
1744813803,24057.7,1575,461.5,198.1,3.8,1.9,,42.45818333,24.93704667,423.6,3.8,4,4,4,39.1,24.5,29,1,3,5
1744814402,24755.8,1798.1,503.8,230.8,19.2,1.9,,42.45818333,24.93704667,423.6,4.4,4.7,4.7,4.7,39.4,24.4,26,1,5,8
1744815002,25951.9,1790.4,617.3,273.1,9.6,0,,42.45818333,24.93704667,423.6,4.5,4.8,4.8,4.8,40.1,24.2,27,1,4,6
1744815602,28375,2078.8,621.2,292.3,13.5,0,,42.45818333,24.93704667,423.6,4.9,5.2,5.2,5.2,40.2,24.3,28,1,5,8
1744816203,28438.5,2044.2,650,332.7,5.8,3.8,,42.45818333,24.93704667,423.6,4.8,5,5,5,40.5,24.2,29,1,5,8
1744816803,29600,2105.8,773.1,313.5,17.3,0,,42.45818333,24.93704667,423.6,4.8,5.4,5.7,5.8,41,24,29,1,5,8
1744817402,28313.5,2153.8,850,346.2,19.2,1.9,,42.45818333,24.93704667,423.6,4.5,4.8,4.8,4.8,40.9,23.6,27,1,5,8
1744818002,26284.6,2061.5,888.5,376.9,13.5,0,,42.45818333,24.93704667,423.6,4.5,4.7,4.7,4.7,41.4,23.2,27,1,5,8
1744818602,25390.4,2115.4,903.8,367.3,21.2,0,,42.45818333,24.93704667,423.6,4.2,4.5,4.5,4.6,41.9,23.1,27,1,5,8
1744819202,25709.6,2246.2,882.7,405.8,19.2,3.8,,42.45818333,24.93704667,423.6,6.5,7.3,7.8,8,40.9,23.1,28,1,7,10
1744819802,26455.8,2242.3,875,365.4,15.4,1.9,,42.45818333,24.93704667,423.6,5,5.3,5.3,5.4,41.9,22.6,29,1,6,9
1744820403,30505.8,2703.8,828.8,309.6,11.5,1.9,,42.45827667,24.93700167,460.2,6.4,6.8,6.9,7,43.2,22.2,30,1,5,8
1744821002,36300,3057.7,867.3,344.2,9.6,1.9,,42.45827667,24.93700167,460.2,5.6,5.9,5.9,5.9,44.7,21.6,29,1,5,8
1744821602,29876.9,2469.2,819.2,338.5,21.2,1.9,,42.45827667,24.93700167,460.2,5.7,6,6,6,47.8,21.1,29,1,6,9
1744822202,35925,2588.5,973.1,450,50,9.6,,42.45827667,24.93700167,460.2,4.8,5.1,5.1,5.1,52.5,20.4,29,1,5,8
1744822803,36915.4,2565.4,917.3,394.2,28.8,1.9,,42.45827667,24.93700167,460.2,15.2,16.9,17.8,18.1,52,19.9,32,1,,
1744823403,30048.1,2240.4,757.7,342.3,21.2,1.9,,42.45827667,24.93700167,460.2,27,29.2,29.9,30.3,53,19.4,31,1,14,20
1744824002,93617.3,9023.1,1598.1,446.2,30.8,3.8,,42.45827667,24.93700167,460.2,10.5,11,11,11,55,18.7,32,1,7,10
1744824603,73325,5763.5,1084.6,407.7,30.8,3.8,,42.45827667,24.93700167,460.2,11.8,12.4,12.4,12.4,55.4,18.2,30,1,9,13
1744825203,29623.1,2190.4,830.8,334.6,13.5,0,,42.45824667,24.93712333,466.8,7.4,7.8,7.9,7.9,54.8,18.1,32,1,6,9
1744825802,36994.2,2282.7,846.2,365.4,11.5,0,,42.45824667,24.93712333,466.8,7.3,8.1,8.4,8.5,55.3,17.8,30,1,5,8
1744826403,70634.6,4586.5,961.5,367.3,19.2,1.9,,42.45824667,24.93712333,466.8,24.8,26,26,26,55.8,17.5,32,1,16,22
1744827002,36534.6,2425,700,330.8,13.5,0,,42.45824667,24.93712333,466.8,19.8,20.8,20.8,20.8,55.7,17.2,28,1,14,20
1744827602,165651.9,7171.2,994.2,340.4,13.5,0,,42.45824667,24.93712333,466.8,22.9,24.3,24.6,24.7,56,17.1,32,1,11,16
1744828203,47244.2,2728.8,801.9,284.6,30.8,0,,42.45824667,24.93712333,466.8,67.7,74.8,78.1,79.5,56,16.9,35,1,40,56
1744828802,151036.5,8911.5,1571.2,384.6,17.3,0,,42.45816833,24.93706167,461.6,34.3,35.9,35.9,35.9,55.7,16.8,41,1,23,32
1744829402,172657.7,7232.7,1080.8,359.6,23.1,1.9,,42.45816833,24.93706167,461.6,27.9,29.2,29.2,29.2,55.6,16.9,38,1,20,28
1744830003,122584.6,6684.6,1257.7,421.2,25,1.9,,42.45816833,24.93706167,461.6,17.4,18.2,18.2,18.2,56.6,16.4,38,1,11,16
1744830602,115988.5,4169.2,898.1,330.8,40.4,3.8,,42.45816833,24.93706167,461.6,19.6,20.5,20.5,20.5,57.6,16.1,45,1,12,17
1744831202,75357.7,3373.1,801.9,357.7,26.9,0,,42.45816833,24.93706167,461.6,66.6,69.9,69.9,69.9,56.9,16.3,52,1,34,48
1744831802,86221.2,4830.8,865.4,353.8,30.8,5.8,,42.45816833,24.93706167,461.6,15.2,16,16,16,55.7,16.6,32,1,6,9
1744832403,220473.1,6155.8,807.7,292.3,32.7,7.7,,42.45816833,24.93706167,461.6,14.4,16.2,17.2,17.7,55.5,16.6,32,1,7,10
1744833002,45113.5,2573.1,732.7,286.5,23.1,1.9,,42.45816833,24.93706167,461.6,44.6,50.4,53.5,55,53.6,16.5,34,1,30,42
1744833602,52188.5,3113.5,684.6,211.5,15.4,1.9,,42.45816833,24.93706167,461.6,12.8,13.8,14.1,14.3,52.7,16.6,29,1,11,16
1744834202,210238.5,32582.7,3734.6,307.7,17.3,0,,42.45816833,24.93706167,461.6,7.2,7.6,7.7,7.7,53.3,16.6,32,1,5,8
1744834802,43907.7,4111.5,848.1,242.3,19.2,0,,42.45816833,24.93706167,461.6,4.7,5,5,5,53,16.8,31,1,5,8
1744835402,48942.3,5346.2,980.8,209.6,15.4,1.9,,42.45816833,24.93706167,461.6,5.4,5.7,5.7,5.7,53,16.6,30,1,5,8
1744836002,26630.8,1855.8,563.5,232.7,15.4,0,,42.45816833,24.93706167,461.6,10.5,11.6,12.1,12.3,53.7,16.3,31,1,6,9
1744836602,27159.6,2000,588.5,230.8,13.5,0,,42.45816833,24.93706167,461.6,11.5,12.8,13.4,13.7,56.1,15.7,31,1,9,13
1744837202,75132.7,9873.1,2048.1,409.6,25,5.8,,42.45816833,24.93706167,461.6,19.3,21.3,22.2,22.7,56.7,15.7,31,1,16,22
1744837802,58544.2,6407.7,1498.1,319.2,13.5,0,,42.45816833,24.93706167,461.6,25.1,29.7,32.6,34,57.2,15.5,29,1,23,32
1744838403,145405.8,36346.2,7082.7,613.5,28.8,3.8,,42.45816833,24.93706167,461.6,6,6.3,6.3,6.3,56.6,15.6,33,1,5,8
1744839002,31126.9,2942.3,851.9,298.1,13.5,0,,42.45825833,24.93704667,454.7,4.5,4.7,4.7,4.7,57,15.5,29,1,4,6
1744839602,28403.8,2388.5,811.5,315.4,3.8,0,,42.45825833,24.93704667,454.7,4.3,4.5,4.5,4.5,56.6,15.5,32,1,4,6
1744840203,24350,1890.4,721.2,271.2,7.7,3.8,,42.45825833,24.93704667,454.7,3.8,4,4,4,55.9,15.4,33,1,4,6
1744840802,23540.4,1767.3,571.2,244.2,17.3,0,,42.45825833,24.93704667,454.7,3.2,3.4,3.5,3.5,54.1,15.5,31,1,4,6
1744841402,22351.9,1717.3,644.2,292.3,13.5,0,,42.45825833,24.93704667,454.7,4,4.2,4.2,4.2,53.8,15.6,31,1,3,5
1744842003,20976.9,1573.1,584.6,255.8,13.5,0,,42.45825833,24.93704667,454.7,4.2,4.6,4.7,4.8,52.9,15.5,33,1,4,6
1744842602,21309.6,1646.2,550,217.3,15.4,0,,42.45825833,24.93704667,454.7,3.6,3.8,3.8,3.8,52.6,15.5,30,1,4,6
1744843202,20432.7,1607.7,615.4,207.7,7.7,0,,42.45825833,24.93704667,454.7,4.1,4.5,4.7,4.7,54.4,15.2,32,1,4,6
1744843803,26117.3,1800,623.1,246.2,28.8,3.8,,42.45825833,24.93704667,454.7,5.7,5.9,5.9,5.9,57.1,14.6,31,1,4,6
1744844402,23617.3,1746.2,555.8,236.5,7.7,0,,42.45825833,24.93704667,454.7,6.3,7,7.4,7.6,59.7,14,33,1,4,6
1744845002,38117.3,2311.5,673.1,259.6,19.2,1.9,,42.45825833,24.93704667,454.7,7.4,7.8,7.8,7.8,62.4,13.5,31,1,7,10
1744845603,34494.2,2321.2,617.3,221.2,7.7,0,,42.45825833,24.93704667,454.7,8.1,8.5,8.5,8.5,65,12.8,34,1,5,8
1744846202,48117.3,2700,615.4,303.8,13.5,1.9,,42.45825833,24.93704667,454.7,8.3,8.7,8.7,8.7,66.5,12.5,32,1,5,8
1744846802,46075,2536.5,592.3,251.9,13.5,0,,42.45825833,24.93704667,454.7,7.6,8,8,8,62.7,13,34,1,4,6
1744847402,44473.1,2394.2,663.5,182.7,15.4,1.9,,42.45817,24.93704333,462.5,7.3,7.9,8.1,8.1,62.8,13,30,1,4,6
1744848003,41963.5,2271.2,592.3,259.6,9.6,0,,42.45817,24.93704333,462.5,7.4,7.8,7.8,7.8,63.8,12.6,36,1,4,6
1744848602,39813.5,2257.7,588.5,226.9,13.5,1.9,,42.45817,24.93704333,462.5,8.2,8.6,8.6,8.6,64.2,12.6,32,1,5,8
1744849203,38232.7,2113.5,517.3,219.2,19.2,1.9,,42.45817,24.93704333,462.5,7.8,8.1,8.1,8.1,62.3,13.1,32,1,4,6
1744849802,42082.7,2398.1,565.4,242.3,17.3,1.9,,42.45817,24.93704333,462.5,8.7,9.1,9.1,9.1,65.8,12,30,1,,
1744850403,42936.5,2217.3,636.5,184.6,11.5,1.9,,42.45817,24.93704333,462.5,7.6,8,8,8,64.4,12.3,33,1,5,8
1744851603,43301.9,2255.8,526.9,184.6,17.3,1.9,,42.45817,24.93704333,462.5,6.8,7.1,7.1,7.1,64.7,12,34,1,,
1744852203,47126.9,2307.7,576.9,244.2,11.5,0,,42.45817,24.93704333,462.5,6.9,7.2,7.2,7.2,65.8,11.6,33,1,4,6
1744852802,42617.3,2246.2,490.4,251.9,13.5,1.9,,42.45817,24.93704333,462.5,6,6.3,6.3,6.3,64.4,11.9,31,1,4,6
1744853402,36103.8,1951.9,480.8,198.1,11.5,0,,42.45817,24.93704333,462.5,5.9,6.2,6.2,6.2,64,12,33,1,,
1744854002,36605.8,1971.2,500,201.9,5.8,0,,42.45817,24.93704333,462.5,6,6.3,6.3,6.3,63.4,12.1,31,1,4,6
1744854603,33813.5,1817.3,409.6,155.8,5.8,0,,42.45817,24.93704333,462.5,5.2,5.6,5.8,5.9,61.5,12.5,35,1,5,8
1744855202,35548.1,1986.5,467.3,255.8,15.4,1.9,,42.45817,24.93704333,462.5,4.8,5.1,5.1,5.1,61.4,12.3,31,1,5,8
1744855802,31359.6,1921.2,496.2,219.2,1.9,0,,42.45825833,24.93707333,458.9,4.9,5.2,5.2,5.2,62.2,12,32,1,4,6
1744856402,29109.6,1671.2,386.5,180.8,5.8,0,,42.45825833,24.93707333,458.9,4.9,5.4,5.6,5.6,61.4,12.4,29,1,3,5
1744857002,27788.5,1555.8,467.3,165.4,3.8,1.9,,42.45825833,24.93707333,458.9,5,5.3,5.3,5.3,61,12.3,34,1,3,5
1744857602,29255.8,1530.8,380.8,159.6,15.4,0,,42.45825833,24.93707333,458.9,5.2,5.5,5.5,5.5,61.2,12.1,31,1,3,5
1744858202,27982.7,1546.2,398.1,167.3,17.3,1.9,,42.45825833,24.93707333,458.9,5,5.3,5.3,5.3,61,12.4,32,1,4,6
1744858802,27419.2,1484.6,478.8,167.3,11.5,0,,42.45825833,24.93707333,458.9,5.4,5.7,5.7,5.7,60.4,12.5,33,1,5,8
1744859402,27740.4,1598.1,390.4,180.8,5.8,0,,42.45825833,24.93707333,458.9,5.4,5.7,5.7,5.7,61.2,12.3,33,1,4,6
1744860002,30894.2,1730.8,492.3,157.7,11.5,1.9,,42.45825833,24.93707333,458.9,5.2,5.4,5.4,5.4,60.7,12.3,33,1,3,5
1744860603,31528.8,1782.7,484.6,163.5,13.5,3.8,,42.45825833,24.93707333,458.9,5.6,5.9,5.9,5.9,60.7,12.3,35,1,4,6
1744861202,30688.5,1619.2,442.3,169.2,19.2,0,,42.45825833,24.93707333,458.9,5.2,5.5,5.5,5.5,62.1,11.9,33,1,4,6
